Timestamp,timestamp,x,y,z,joint,mode,targetId
218,2025-12-19T09:20:44.3371591Z,0.05384351428571432,0.030697928571428626,1.1950258857142864,HandRight,Change + Obstacle,1
219,2025-12-19T09:20:44.3996746Z,0.053828200000000034,0.030894014285714352,1.1916332571428578,HandRight,Change + Obstacle,1
220,2025-12-19T09:20:44.4604527Z,0.05387714285714289,0.03091410000000007,1.1902416857142861,HandRight,Change + Obstacle,1
221,2025-12-19T09:20:44.5222753Z,0.05403680000000003,0.03120724285714295,1.1901504000000007,HandRight,Change + Obstacle,1
222,2025-12-19T09:20:44.5847184Z,0.05417971428571432,0.031683385714285764,1.189545914285715,HandRight,Change + Obstacle,1
223,2025-12-19T09:20:44.6473259Z,0.054302628571428604,0.03210904285714293,1.1887116857142865,HandRight,Change + Obstacle,1
224,2025-12-19T09:20:44.7123939Z,0.05437945714285718,0.03224578571428578,1.1882316857142865,HandRight,Change + Obstacle,1
225,2025-12-19T09:20:44.7755474Z,0.054508028571428606,0.032413785714285784,1.188476571428572,HandRight,Change + Obstacle,1
226,2025-12-19T09:20:44.8373621Z,0.05443145714285718,0.03260590000000006,1.1885626285714292,HandRight,Change + Obstacle,1
227,2025-12-19T09:20:44.8988734Z,0.05433100000000003,0.03274810000000007,1.189041257142858,HandRight,Change + Obstacle,1
228,2025-12-19T09:20:44.9610262Z,0.05412682857142861,0.03269187142857151,1.1895136000000006,HandRight,Change + Obstacle,1
229,2025-12-19T09:20:45.0259748Z,0.054222028571428604,0.03284721428571437,1.1899156000000009,HandRight,Change + Obstacle,1
230,2025-12-19T09:20:45.0880175Z,0.05437460000000004,0.033043014285714364,1.1896396000000007,HandRight,Change + Obstacle,1
231,2025-12-19T09:20:45.1494003Z,0.05451465714285718,0.0332153857142858,1.1893744000000006,HandRight,Change + Obstacle,1
232,2025-12-19T09:20:45.2101679Z,0.05462380000000003,0.03322864285714293,1.1891984285714292,HandRight,Change + Obstacle,1
233,2025-12-19T09:20:45.2722420Z,0.0548212285714286,0.033294900000000086,1.1892032285714293,HandRight,Change + Obstacle,1
234,2025-12-19T09:20:45.3356872Z,0.05495108571428575,0.03337584285714294,1.1891296571428578,HandRight,Change + Obstacle,1
235,2025-12-19T09:20:45.3974631Z,0.05491542857142861,0.03364718571428581,1.1891342285714293,HandRight,Change + Obstacle,1
236,2025-12-19T09:20:45.4638612Z,0.05493231428571431,0.033697414285714364,1.1888326571428578,HandRight,Change + Obstacle,1
237,2025-12-19T09:20:45.5220663Z,0.054925542857142885,0.03355812857142866,1.1884408000000006,HandRight,Change + Obstacle,1
238,2025-12-19T09:20:45.5852100Z,0.054904428571428604,0.033359128571428656,1.1880754857142866,HandRight,Change + Obstacle,1
239,2025-12-19T09:20:45.6509465Z,0.0547897142857143,0.03340755714285708,1.1879903428571428,HandRight,Change + Obstacle,1
240,2025-12-19T09:20:45.7125049Z,0.05451157142857143,0.03338334285714277,1.1876054142857142,HandRight,Change + Obstacle,1
